predictor,coefficient,se,t_stat,p_value,ci_lower,ci_upper
bound_gap_variance,-0.41948984038900317,0.01900527900134401,-22.072280041736708,7.970059213081909e-104,-0.45674710084655773,-0.3822325799314486
pruned_by_bound,-0.00983376941390283,0.0036592568953623486,-2.68736787142928,0.007221840728190949,-0.017007244069127632,-0.0026602947586780263
pruned_by_cap,0.4917552448913023,0.1477005866057595,3.3294061736118157,0.0008756202715286103,0.20220836559975286,0.7813021241828517
left_branches,0.14755417738054197,0.0229174902575805,6.438496350259599,1.3012511924178084e-10,0.10262755970238194,0.192480795058702
right_branches,0.3749504738139082,0.12425223662760937,3.0176557299137796,0.002558190935266778,0.13137089036547966,0.6185300572623368
explored_children,0.0593620176044376,0.1309923739721747,0.45317155346041166,0.65044178112995,-0.1974306869220031,0.3161547221308783
skipped_children,0.11750089177960238,0.02802836979532547,4.192212841404676,2.802630539182775e-05,0.06255509100544653,0.17244669255375822
skipped_infeasible,0.0024378119819669433,0.00534404299901406,0.45617372135978385,0.6482817520854023,-0.008038456316780868,0.012914080280714755
skipped_by_bound,-0.011270939141102117,0.004621520392403075,-2.4387946355553156,0.014765454056336749,-0.020330800296388736,-0.002211077985815499
improvement_count,-0.017352158876840995,0.013344120069465918,-1.3003599178147602,0.19352813309035327,-0.0435114884488938,0.008807170695211808
sum_improvement_amount,0.40882225842262454,0.023479579484025424,17.411821991989722,2.9100094674492026e-66,0.3627937413875246,0.45485077545772445
mean_improvement_amount,-0.009051467585365985,0.008060753206286247,-1.122905931210885,0.2615228699146939,-0.02485347615727048,0.00675054098653851
last_improvement_node,-0.01024748487694832,0.0036459260290438522,-2.8106672475842123,0.004960090459827523,-0.017394826184774333,-0.003100143569122307
pruned_generated_ratio,-0.00971787723443665,0.007673391703923262,-1.2664383116879179,0.2054059031637372,-0.024760516349899765,0.005324761881026466
avg_branching_factor,0.006595287184485155,0.004391281883738419,1.5019047647358965,0.13317490586199465,-0.002013222739174113,0.015203797108144422
