predictor,coefficient,se,t_stat,p_value,ci_lower,ci_upper
weight_kurtosis,0.1532415788542072,0.03956725832317671,3.8729390245481126,0.00010982747710604047,0.07565986663066769,0.23082329107774668
value_kurtosis,-0.11528654209298483,0.04029155415885036,-2.8613078968973262,0.0042481846994116244,-0.1942884212289997,-0.03628466295696997
capacity_ratio,-47.70460514074489,24.28861726050293,-1.964072496556648,0.04961391578258699,-95.32864063041804,-0.08056965107174108
slack,-42.71788413324202,21.77657356132616,-1.9616439662990108,0.0498963245974313,-85.41641657767812,-0.019351688805926415
average_fillable_items,0.1363053594690562,0.06673959051485014,2.0423463557021235,0.04120447332269638,0.005445352365479217,0.2671653665726332
pearson_corr,0.03381835164207647,0.04826602379114286,0.700665789011656,0.48356596598821705,-0.06081951124329717,0.1284562145274501
spearman_corr,0.1562487387390279,0.0527730901452161,2.9607653883651137,0.0030928204649665163,0.05277362152589385,0.25972385595216196
kendall_corr,-0.14864908348053713,0.02936049651242088,-5.062894063036418,4.378843135842027e-07,-0.20621783319177545,-0.09108033376929879
mean_ratio,0.00046097825799742975,0.0018478437725464839,0.2494681990145536,0.8030157215786224,-0.0031621912480835047,0.004084147764078365
median_ratio,0.10939345825915897,0.03140041281580007,3.483822295613717,0.0005013853114975469,0.04782493180533625,0.17096198471298168
std_ratio,-0.0001887918714499467,0.00039975145052692816,-0.47227313672306304,0.6367662045788984,-0.0009726066544306613,0.0005950229115307679
ratio_entropy,0.0005790432274401236,0.013825442669807309,0.04188243669800657,0.9665952056277229,-0.026529267027752688,0.027687353482632935
unique_ratio_count,3.8595053102121035,1.7956101669397844,2.1494115934917915,0.03168156327237399,0.33875312416577774,7.380257496258429
duplicate_ratio_fraction,2.474145063377618,2.0101186552165924,1.230845282171179,0.2184772584529839,-1.46720578207215,6.415495908827386
unique_weights,-0.19169231263133835,0.3049338971266265,-0.6286356303370774,0.5296355018520148,-0.7895930734283775,0.4062084481657008
unique_values,0.3432579532069706,0.26387748048208914,1.3008232175775585,0.19341891251663337,-0.17414122026678236,0.8606571266807236
unique_pairs,-2.44273255036636,0.6150743204972833,-3.9714429117954846,7.311779768893827e-05,-3.648742795988003,-1.2367223047447171
duplicate_items,0.035391915458441114,0.09408778061206982,0.37615846848768103,0.7068256965775227,-0.1490912008488975,0.21987503176577972
duplicate_pairs,-0.03472814115028555,0.09409779120001113,-0.36906436067631565,0.7121058062068436,-0.21923088577117844,0.14977460347060734
n,-0.00010929871922339663,0.0001989368814104366,-0.5494140576070307,0.5827622358157619,-0.0004993652676350271,0.0002807678291882338
log_n,-2.3747334819631263,1.9803885992433372,-1.1991250014620665,0.23057407856577183,-6.257790962023062,1.50832399809681
cap_mode,-6.174996638710269,3.1644901143417474,-1.9513401576843743,0.05110957544731887,-12.379787462978484,0.02979418555794755
WeaklyCorrelated,-0.0433060817829336,0.07334489216202883,-0.5904444127788011,0.5549372308723435,-0.18711746922617184,0.10050530566030463
StronglyCorrelated,0.35946185198902836,0.16500043566327416,2.178550926511508,0.029442667538232256,0.0359363700910692,0.6829873338869875
InverseCorrelated,0.19295542175414782,0.16710768791885647,1.1546771076615123,0.24831467456531092,-0.13470186621285174,0.5206127097211474
AlmostEqualRatios,-0.03132664784012079,0.09329412659508708,-0.3357837088296453,0.7370574647288234,-0.21425360281205183,0.15160030713181025
max_depth,0.0005530870022393657,0.0001662549752191809,3.3267395547724687,0.0008892744568129201,0.0002271016752340089,0.0008790723292447225
mean_depth,-0.00019648310378315298,0.00053257322474339,-0.36893162227189424,0.7122047354302306,-0.0012407288870650824,0.0008477626794987764
median_depth,-7.678656100486292e-05,0.0006325222078105675,-0.12139741507362146,0.9033843971637588,-0.0013170078444849228,0.001163434722475197
mean_queue_size,0.018298416784175014,0.007244597686688051,2.5258016491099786,0.011594559405707193,0.004093533334498899,0.03250330023385113
final_queue_size,-0.25661897437506864,0.05097141699232079,-5.034566223923697,5.072278962366323e-07,-0.3565614513701938,-0.1566764973799435
bound_variance,-0.0024654032592840505,0.0016527750057343804,-1.4916750620805725,0.1358895260025979,-0.005706090643227331,0.0007752841246592306
