algorithm,dataset_type,n,capacity,instance_id,seed,time_nanos,time_millis,memory_bytes,memory_mb,solution_value,optimal_value,optimality_gap,nodes_explored,nodes_pruned,max_queue_size,optimal,capacity_mode
DynamicProgramming,AlmostEqualRatios,200,47239,1984,42,7513279,7.513,513168,0.489,49414,49414,0.000000,0,0,0,true,scaled
DynamicProgramming,AlmostEqualRatios,200,50751,1985,42,8112080,8.112,524288,0.500,53367,53367,0.000000,0,0,0,true,scaled
DynamicProgramming,AlmostEqualRatios,200,48266,1986,42,7620484,7.620,524288,0.500,50599,50599,0.000000,0,0,0,true,scaled
DynamicProgramming,AlmostEqualRatios,200,50448,1987,42,8035532,8.036,513200,0.489,53488,53488,0.000000,0,0,0,true,scaled
DynamicProgramming,AlmostEqualRatios,200,49987,1988,42,7124913,7.125,524288,0.500,52444,52444,0.000000,0,0,0,true,scaled
DynamicProgramming,AlmostEqualRatios,200,52728,1989,42,7952055,7.952,524288,0.500,55202,55202,0.000000,0,0,0,true,scaled
DynamicProgramming,AlmostEqualRatios,200,49698,1990,42,7733163,7.733,513176,0.489,51757,51757,0.000000,0,0,0,true,scaled
DynamicProgramming,AlmostEqualRatios,200,50030,1991,42,6925129,6.925,524288,0.500,52330,52330,0.000000,0,0,0,true,scaled
DynamicProgramming,AlmostEqualRatios,200,50394,1992,42,7704773,7.705,513192,0.489,52871,52871,0.000000,0,0,0,true,scaled
DynamicProgramming,AlmostEqualRatios,200,48972,1993,42,7900096,7.900,524288,0.500,51802,51802,0.000000,0,0,0,true,scaled
DynamicProgramming,AlmostEqualRatios,200,49832,1994,42,10568572,10.569,524288,0.500,52201,52201,0.000000,0,0,0,true,scaled
DynamicProgramming,AlmostEqualRatios,200,49995,1995,42,8062006,8.062,513208,0.489,53222,53222,0.000000,0,0,0,true,scaled
DynamicProgramming,AlmostEqualRatios,200,54299,1996,42,8863679,8.864,512424,0.489,57125,57125,0.000000,0,0,0,true,scaled
DynamicProgramming,AlmostEqualRatios,200,48735,1997,42,7743477,7.743,524288,0.500,51485,51485,0.000000,0,0,0,true,scaled
DynamicProgramming,AlmostEqualRatios,200,50055,1998,42,6871142,6.871,524288,0.500,52421,52421,0.000000,0,0,0,true,scaled
DynamicProgramming,AlmostEqualRatios,200,50703,1999,42,9442651,9.443,513224,0.489,53344,53344,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,122986,2000,42,15812053,15.812,524288,0.500,204947,204947,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,127367,2001,42,17792580,17.793,513136,0.489,204145,204145,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,125886,2002,42,15679148,15.679,524288,0.500,201419,201419,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,131222,2003,42,17264320,17.264,1572864,1.500,199668,199668,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,123384,2004,42,16712348,16.712,513232,0.489,207552,207552,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,124914,2005,42,16524970,16.525,524288,0.500,207927,207927,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,128870,2006,42,17322889,17.323,524288,0.500,203856,203856,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,125372,2007,42,16609619,16.610,513160,0.489,199844,199844,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,121763,2008,42,16346648,16.347,524288,0.500,209202,209202,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,131748,2009,42,17484142,17.484,1561792,1.489,199071,199071,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,128558,2010,42,22818344,22.818,524288,0.500,211861,211861,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,123318,2011,42,17905236,17.905,524288,0.500,204363,204363,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,127136,2012,42,17797457,17.797,513240,0.489,196126,196126,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,127388,2013,42,16762136,16.762,524288,0.500,204322,204322,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,120270,2014,42,19091164,19.091,524288,0.500,202017,202017,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,123799,2015,42,18477825,18.478,513224,0.489,204292,204292,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,124825,2016,42,17275352,17.275,524288,0.500,200405,200405,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,126443,2017,42,25983412,25.983,513232,0.489,210950,210950,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,124739,2018,42,27324945,27.325,524288,0.500,210354,210354,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,125359,2019,42,18698076,18.698,524288,0.500,207888,207888,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,124085,2020,42,18924205,18.924,513224,0.489,209825,209825,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,128515,2021,42,19351505,19.352,524288,0.500,201230,201230,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,125955,2022,42,19914369,19.914,524288,0.500,194041,194041,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,124281,2023,42,18867803,18.868,513136,0.489,205208,205208,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,122970,2024,42,15411206,15.411,524288,0.500,201501,201501,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,125286,2025,42,22928891,22.929,524288,0.500,202261,202261,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,124091,2026,42,14789237,14.789,513232,0.489,208343,208343,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,129085,2027,42,17178327,17.178,524288,0.500,198548,198548,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,124562,2028,42,15820034,15.820,513160,0.489,213907,213907,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,129702,2029,42,19213274,19.213,524288,0.500,199938,199938,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,125153,2030,42,19512192,19.512,524288,0.500,198115,198115,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,122783,2031,42,19004743,19.005,513216,0.489,206131,206131,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,125589,2032,42,17429934,17.430,524288,0.500,209180,209180,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,123566,2033,42,21980335,21.980,524288,0.500,201470,201470,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,131969,2034,42,16672314,16.672,1561816,1.489,203707,203707,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,122219,2035,42,16656350,16.656,524288,0.500,211970,211970,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,122480,2036,42,22675511,22.676,513224,0.489,203291,203291,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,123518,2037,42,20145742,20.146,524288,0.500,197469,197469,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,127393,2038,42,15621867,15.622,524288,0.500,201019,201019,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,121916,2039,42,15933681,15.934,513232,0.489,197552,197552,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,113533,2040,42,14871650,14.872,524288,0.500,209944,209944,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,127082,2041,42,16850718,16.851,524288,0.500,201941,201941,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,126423,2042,42,18454974,18.455,513224,0.489,210364,210364,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,129764,2043,42,20090028,20.090,524288,0.500,202574,202574,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,125456,2044,42,23148480,23.148,513136,0.489,205830,205830,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,126141,2045,42,25845396,25.845,524288,0.500,202934,202934,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,126995,2046,42,18777435,18.777,524288,0.500,197875,197875,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,126628,2047,42,17994504,17.995,513232,0.489,201477,201477,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,128854,2048,42,16438394,16.438,524288,0.500,206279,206279,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,129097,2049,42,18761821,18.762,524288,0.500,199562,199562,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,125186,2050,42,17050767,17.051,513160,0.489,204290,204290,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,124836,2051,42,17459731,17.460,524288,0.500,205189,205189,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,124045,2052,42,16824560,16.825,513216,0.489,207241,207241,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,130576,2053,42,16965147,16.965,1048576,1.000,195219,195219,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,124906,2054,42,16929775,16.930,524288,0.500,201512,201512,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,127131,2055,42,18218895,18.219,513240,0.489,195888,195888,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,126451,2056,42,18421390,18.421,524288,0.500,197101,197101,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,125740,2057,42,15754381,15.754,524288,0.500,206651,206651,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,122685,2058,42,16199028,16.199,513224,0.489,201734,201734,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,124459,2059,42,16932965,16.933,524288,0.500,198801,198801,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,122213,2060,42,16381381,16.381,513232,0.489,198279,198279,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,123809,2061,42,16505620,16.506,524288,0.500,199473,199473,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,121078,2062,42,18454508,18.455,524288,0.500,207590,207590,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,128798,2063,42,25509610,25.510,1028440,0.981,212043,212043,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,125673,2064,42,18015943,18.016,533360,0.509,200067,200067,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,127531,2065,42,22380089,22.380,524288,0.500,207081,207081,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,124132,2066,42,18017708,18.018,524288,0.500,208076,208076,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,121322,2067,42,22431169,22.431,524288,0.500,201973,201973,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,130371,2068,42,19894373,19.894,524288,0.500,208812,208812,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,118411,2069,42,17960467,17.960,524288,0.500,204657,204657,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,124154,2070,42,15815064,15.815,524288,0.500,204324,204324,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,126164,2071,42,16806228,16.806,524288,0.500,206567,206567,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,128616,2072,42,16841991,16.842,524288,0.500,204132,204132,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,122258,2073,42,16684984,16.685,524288,0.500,206513,206513,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,122273,2074,42,16152660,16.153,513216,0.489,209315,209315,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,124366,2075,42,17786719,17.787,524288,0.500,190867,190867,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,123134,2076,42,18360630,18.361,524288,0.500,207578,207578,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,127544,2077,42,24914160,24.914,513240,0.489,212186,212186,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,121648,2078,42,15908206,15.908,524288,0.500,199754,199754,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,121406,2079,42,21955834,21.956,524288,0.500,214804,214804,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,122511,2080,42,20012583,20.013,524288,0.500,200593,200593,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,127599,2081,42,19465591,19.466,524288,0.500,204342,204342,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,124071,2082,42,18530977,18.531,524288,0.500,201065,201065,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,128117,2083,42,18176952,18.177,524288,0.500,206546,206546,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,120192,2084,42,14566836,14.567,524288,0.500,202756,202756,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,128253,2085,42,17294061,17.294,524288,0.500,199649,199649,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,124023,2086,42,18769182,18.769,524288,0.500,202324,202324,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,124094,2087,42,16974203,16.974,524288,0.500,202911,202911,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,125711,2088,42,18731065,18.731,524288,0.500,208420,208420,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,133711,2089,42,21090585,21.091,1572864,1.500,201809,201809,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,120056,2090,42,18669087,18.669,524288,0.500,205154,205154,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,125242,2091,42,20323124,20.323,524288,0.500,196065,196065,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,124522,2092,42,19442063,19.442,524288,0.500,200024,200024,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,121131,2093,42,23077646,23.078,524288,0.500,199305,199305,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,123557,2094,42,17481727,17.482,524288,0.500,199848,199848,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,129387,2095,42,23690563,23.691,524288,0.500,201715,201715,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,122267,2096,42,20612674,20.613,524288,0.500,200006,200006,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,121590,2097,42,16670666,16.671,524288,0.500,200381,200381,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,127221,2098,42,21186247,21.186,524288,0.500,208934,208934,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,500,129654,2099,42,20650836,20.651,524288,0.500,211724,211724,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,122771,2100,42,22498221,22.498,524288,0.500,135755,135755,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,125168,2101,42,17530249,17.530,513224,0.489,137568,137568,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,125706,2102,42,19308190,19.308,524288,0.500,137894,137894,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,123905,2103,42,21611803,21.612,513232,0.489,134822,134822,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,125972,2104,42,18854492,18.854,524288,0.500,138930,138930,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,121554,2105,42,17916288,17.916,524288,0.500,134192,134192,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,122154,2106,42,20474151,20.474,513224,0.489,135003,135003,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,125258,2107,42,19154276,19.154,524288,0.500,136439,136439,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,133431,2108,42,22603001,22.603,1572864,1.500,146150,146150,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,122044,2109,42,21465833,21.466,513136,0.489,136407,136407,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,127145,2110,42,22270696,22.271,524288,0.500,138669,138669,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,124784,2111,42,23245612,23.246,524288,0.500,137329,137329,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,123456,2112,42,18728476,18.728,513232,0.489,135159,135159,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,130842,2113,42,22319378,22.319,1048576,1.000,142877,142877,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,125977,2114,42,26826153,26.826,513232,0.489,138757,138757,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,125544,2115,42,18264417,18.264,524288,0.500,138567,138567,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,124381,2116,42,18082039,18.082,524288,0.500,136726,136726,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,125475,2117,42,19123274,19.123,513232,0.489,137123,137123,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,125833,2118,42,20465298,20.465,524288,0.500,137707,137707,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,124259,2119,42,17438780,17.439,524288,0.500,136612,136612,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,118234,2120,42,18933587,18.934,513224,0.489,131691,131691,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,127994,2121,42,21435557,21.436,524288,0.500,140359,140359,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,126015,2122,42,16245829,16.246,513240,0.489,138320,138320,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,122523,2123,42,17832543,17.833,524288,0.500,134958,134958,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,124326,2124,42,18111053,18.111,524288,0.500,136429,136429,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,121156,2125,42,17983818,17.984,513232,0.489,133767,133767,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,128518,2126,42,18717987,18.718,524288,0.500,140362,140362,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,131533,2127,42,21924400,21.924,1572864,1.500,143352,143352,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,123278,2128,42,21595436,21.595,513224,0.489,135203,135203,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,123156,2129,42,20739033,20.739,524288,0.500,134813,134813,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,124666,2130,42,17686658,17.687,513136,0.489,137265,137265,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,126230,2131,42,22446442,22.446,524288,0.500,139470,139470,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,120721,2132,42,24284353,24.284,511384,0.488,133027,133027,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,125885,2133,42,21036282,21.036,524288,0.500,136686,136686,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,125431,2134,42,22091589,22.092,524288,0.500,137824,137824,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,127163,2135,42,16816538,16.817,513392,0.490,139195,139195,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,125480,2136,42,24795293,24.795,524288,0.500,137984,137984,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,126573,2137,42,18164391,18.164,513352,0.490,139863,139863,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,122137,2138,42,23566636,23.567,524288,0.500,135900,135900,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,129417,2139,42,19218836,19.219,524288,0.500,141022,141022,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,130249,2140,42,17811117,17.811,524288,0.500,143084,143084,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,119245,2141,42,17941657,17.942,524288,0.500,131430,131430,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,129272,2142,42,22142127,22.142,524288,0.500,141858,141858,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,126912,2143,42,21471974,21.472,513376,0.490,140444,140444,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,122023,2144,42,20567321,20.567,524288,0.500,134470,134470,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,121507,2145,42,19085335,19.085,513384,0.490,133940,133940,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,123299,2146,42,21456463,21.456,524288,0.500,135224,135224,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,124914,2147,42,17954184,17.954,524288,0.500,137664,137664,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,123857,2148,42,17352934,17.353,513296,0.490,135946,135946,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,126338,2149,42,23430771,23.431,524288,0.500,138078,138078,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,129722,2150,42,20228092,20.228,524288,0.500,141855,141855,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,123159,2151,42,16985625,16.986,513392,0.490,136165,136165,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,129460,2152,42,17281917,17.282,524288,0.500,141997,141997,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,123207,2153,42,18294949,18.295,513400,0.490,136015,136015,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,124939,2154,42,18565966,18.566,524288,0.500,137594,137594,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,121074,2155,42,17786621,17.787,524288,0.500,133775,133775,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,126518,2156,42,18887605,18.888,513384,0.490,139571,139571,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,124381,2157,42,18206170,18.206,524288,0.500,137385,137385,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,124156,2158,42,20195872,20.196,513392,0.490,136537,136537,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,122193,2159,42,21532239,21.532,524288,0.500,134810,134810,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,124216,2160,42,20556947,20.557,524288,0.500,136160,136160,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,120462,2161,42,18114694,18.115,513336,0.490,131707,131707,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,121707,2162,42,25912333,25.912,524288,0.500,134689,134689,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,127261,2163,42,16883208,16.883,524288,0.500,140027,140027,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,125840,2164,42,28283196,28.283,513320,0.490,138914,138914,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,127650,2165,42,18004585,18.005,524288,0.500,141662,141662,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,128361,2166,42,19961294,19.961,1026848,0.979,140100,140100,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,126745,2167,42,18682684,18.683,517824,0.494,138822,138822,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,125614,2168,42,18582650,18.583,519768,0.496,138930,138930,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,125879,2169,42,18997049,18.997,514448,0.491,138707,138707,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,127009,2170,42,23508086,23.508,528808,0.504,139740,139740,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,127857,2171,42,19701832,19.702,527680,0.503,140743,140743,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,122740,2172,42,20049203,20.049,526224,0.502,135411,135411,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,126116,2173,42,21646343,21.646,524288,0.500,137808,137808,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,124911,2174,42,21229055,21.229,524288,0.500,138632,138632,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,120411,2175,42,20548176,20.548,524288,0.500,132821,132821,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,126467,2176,42,23015348,23.015,524288,0.500,138213,138213,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,123892,2177,42,21158047,21.158,524288,0.500,135626,135626,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,126163,2178,42,22017620,22.018,524288,0.500,137342,137342,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,118651,2179,42,20535863,20.536,524288,0.500,130597,130597,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,128141,2180,42,21115499,21.115,524288,0.500,140280,140280,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,120624,2181,42,22251051,22.251,524288,0.500,132075,132075,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,121463,2182,42,17757636,17.758,524288,0.500,133805,133805,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,125010,2183,42,17575434,17.575,524288,0.500,136966,136966,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,124245,2184,42,18682190,18.682,524288,0.500,136095,136095,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,123672,2185,42,18364050,18.364,524288,0.500,135709,135709,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,125045,2186,42,18467684,18.468,524288,0.500,137944,137944,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,122856,2187,42,22799474,22.799,524288,0.500,134990,134990,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,131679,2188,42,23516108,23.516,1572864,1.500,144278,144278,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,127920,2189,42,22113610,22.114,524288,0.500,140314,140314,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,128816,2190,42,24380036,24.380,524288,0.500,140838,140838,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,129071,2191,42,23359981,23.360,524288,0.500,141092,141092,0.000000,0,0,0,true,scaled
