algorithm,var_a,var_b,correlation
BranchAndBound,total_value,mean_bound,0.5397842912715739
BranchAndBound,total_value,bound_variance,-0.23273532758940946
BranchAndBound,total_value,min_bound,0.5400353565187408
BranchAndBound,total_value,max_bound,0.539777378949479
BranchAndBound,total_value,mean_bound_gap,0.05118132836204588
BranchAndBound,total_value,bound_gap_variance,0.17810648480740268
BranchAndBound,total_value,pruned_by_bound,0.07988891177732473
BranchAndBound,total_value,pruned_by_cap,0.23992456701053647
BranchAndBound,total_value,left_branches,0.5159029425555481
BranchAndBound,total_value,right_branches,0.5915769615411821
BranchAndBound,total_value,explored_children,0.5921853593110588
BranchAndBound,total_value,skipped_children,0.5344791058823183
BranchAndBound,total_value,skipped_infeasible,0.4647122817177778
BranchAndBound,total_value,skipped_by_bound,0.20914580241794503
BranchAndBound,total_value,improvement_count,0.5616088448676265
BranchAndBound,total_value,sum_improvement_amount,0.45442439545368596
BranchAndBound,total_value,mean_improvement_amount,0.003480191170101259
BranchAndBound,total_value,last_improvement_node,0.166181506093505
BranchAndBound,total_value,pruned_generated_ratio,-0.007861547000663433
BranchAndBound,total_value,avg_branching_factor,0.2616016638251155
BranchAndBound,total_value,capacity_density,-0.06172278398044379
BranchAndBound,total_value,cells_allocated,0.32699920297329016
BranchAndBound,total_value,total_evaluations,0.6666699169846249
BranchAndBound,total_value,include_count,0.49764735766322266
BranchAndBound,total_value,exclude_count,0.7463853634836076
BranchAndBound,total_value,tie_count,0.5240848565774877
BranchAndBound,total_value,include_ratio,-0.30746432985203853
BranchAndBound,total_value,nonzero_value_states,0.33002007785698567
BranchAndBound,total_value,zero_value_states,-0.7463359173764935
BranchAndBound,total_value,fill_rate,0.4146639556820202
BranchAndBound,total_value,mean_cell_value,0.5048488571357803
BranchAndBound,total_value,cell_value_variance,0.4890397892277461
BranchAndBound,total_value,dp_sum_improvement_amount,0.40058744088788917
BranchAndBound,total_value,dp_mean_improvement_amount,-0.16095229593121813
BranchAndBound,total_value,updates_per_cell,0.7024525816432292
BranchAndBound,total_value,selected_count,0.5632713396995621
BranchAndBound,total_value,solution_density,-0.14477827359946555
BranchAndBound,total_value,residual_capacity,-0.19383574688875627
BranchAndBound,total_value,capacity_utilization,0.43199508797769487
BranchAndBound,total_value,last_selected_position,0.6576769027647225
BranchAndBound,total_value,first_skipped_position,0.5612504054083903
BranchAndBound,total_value,solution_gap,0.09189658250440738
BranchAndBound,total_value,log_time_millis,0.6566606404226726
BranchAndBound,total_value,log_nodes_explored,0.6004294307439246
BranchAndBound,total_value,AlmostEqualRatios,-0.0014178877746173772
BranchAndBound,total_value,InverseCorrelated,-0.0017820804381880899
BranchAndBound,total_value,StronglyCorrelated,0.0036210043018137135
BranchAndBound,total_value,WeaklyCorrelated,0.001072982929269945
BranchAndBound,total_value,log_n,0.998454478848765
BranchAndBound,mean_weight,mean_value,0.3831700736526396
BranchAndBound,mean_weight,median_weight,0.8901935185854343
BranchAndBound,mean_weight,median_value,0.3270879100099349
BranchAndBound,mean_weight,std_weight,0.06954076284110287
BranchAndBound,mean_weight,std_value,0.0657359939570525
BranchAndBound,mean_weight,min_weight,0.22329991612355576
BranchAndBound,mean_weight,max_weight,0.25638974562694306
BranchAndBound,mean_weight,min_value,0.11073853202579136
