instance_id,depth_p10,depth_p50,depth_p90,depth_entropy,depth_skew,queue_entropy
332,2,9,16,4.281036112553425,0.05928887302895852,0.964078764808229
333,2,10,18,4.311043244503275,-0.0068101428407917886,0.9881108365218302
334,5,13,16,3.8619173119926145,-0.9710740782875198,0.8939563962625152
335,2,8,16,4.256515331479665,0.2379489961427051,0.9182958340544894
336,2,8,16,4.256515331479665,0.2379489961427051,0.9182958340544894
337,2,9,16,4.249729716863358,-0.002376137452784005,0.974024864435752
338,1,7,13,3.961429270989642,0.0349975165803329,0.7973265101474424
339,3,13,16,4.080398902393651,-0.589596620318295,0.975119064940866
340,2,12,17,4.212076049151932,-0.39634456383263844,0.9924760039430819
341,2,9,16,4.27214015980211,0.11031776026756898,0.9517626756348312
342,2,10,17,4.296337980122304,-0.10017583951430356,0.9961344835095797
343,2,10,16,4.252974975106085,-0.0918570696234241,0.9881108365218302
344,2,8,16,4.249999999999999,0.3033962744520551,0.8960382325345574
345,4,13,17,4.0180048247935245,-0.7835518501052512,0.9138472873262908
346,4,14,17,3.870985510702467,-1.0904622703462041,0.8332661971210122
347,2,11,15,4.15483722156359,-0.23439221432442786,0.998363672593813
348,2,8,16,4.249999999999999,0.3033962744520551,0.8960382325345574
349,2,8,15,4.187499999999999,0.1883714737462362,0.8960382325345574
350,2,11,17,4.22614383439888,-0.2760509009909895,1.0
351,3,12,16,4.153132333042789,-0.4824731714102619,0.9863676072907089
352,6,14,16,3.723164504163617,-1.2148078325815195,0.8265086395554189
353,2,8,15,4.187499999999999,0.1883714737462362,0.8960382325345574
354,2,8,16,4.256515331479665,0.2379489961427051,0.9182958340544894
355,2,8,16,4.249999999999999,0.3033962744520551,0.8960382325345574
356,2,11,16,4.18618892961493,-0.32014838474307783,0.9996437496778561
357,1,8,14,4.040223928941852,0.08253856681555871,0.8366407419411673
358,2,10,17,4.259514199528966,-0.15716605511284576,0.9961344835095797
359,2,9,16,4.281036112553425,0.05928887302895852,0.964078764808229
360,2,8,16,4.249999999999999,0.3033962744520551,0.8960382325345574
361,2,11,17,4.254830815378346,-0.19386810379919525,0.998363672593813
362,4,14,17,3.8917328572076753,-1.0738127245280895,0.8067955503968327
363,2,12,18,4.235902344426084,-0.34534193638465704,0.99498482818597
364,3,14,18,4.090070535308888,-0.6877688636482523,0.9432261548473416
365,2,9,16,4.214997302659253,0.052724439052396155,0.9517626756348312
366,2,8,16,4.249999999999999,0.3033962744520551,0.8960382325345574
367,2,10,16,4.252974975106085,-0.0918570696234241,0.9881108365218302
368,2,10,17,4.28418371977919,-0.09765005560654362,0.9927744539878083
369,2,8,16,4.256515331479665,0.2379489961427051,0.9182958340544894
370,2,8,16,4.256515331479665,0.2379489961427051,0.9182958340544894
371,2,10,18,4.311043244503275,-0.0068101428407917886,0.9881108365218302
372,2,12,16,4.062508692870924,-0.4745026096125508,0.9924760039430819
373,4,14,17,3.7972799803796784,-1.0987199205307725,0.8607781176165942
374,2,9,16,4.27214015980211,0.11031776026756898,0.9517626756348312
375,2,8,16,4.256515331479665,0.2379489961427051,0.9182958340544894
376,2,9,16,4.281036112553425,0.05928887302895852,0.964078764808229
377,2,8,16,4.256515331479665,0.2379489961427051,0.9182958340544894
378,2,10,18,4.311043244503275,-0.0068101428407917886,0.9881108365218302
379,2,11,18,4.286275219617124,-0.17102287147584389,0.9996098363678071
380,2,11,17,4.282739857027813,-0.21295645641366198,1.0
381,2,9,16,4.249729716863358,-0.002376137452784005,0.974024864435752
382,6,15,18,3.7347961702631043,-1.4079768680298197,0.6856015164429102
383,2,8,14,4.11548663296752,0.1354313262575421,0.869137580612638
384,2,9,17,4.290534446710032,0.021978642488814176,0.974024864435752
385,3,13,16,3.924603061357057,-0.8463024335785476,0.9233388889944429
386,3,13,17,4.1223811351329935,-0.5409905638515605,0.9790981671667148
387,2,12,17,4.2136606896881865,-0.4151267753020377,0.9895875212220555
388,2,10,17,4.272331064905147,-0.07734059599749352,0.9881108365218302
389,3,14,17,4.01308790756762,-0.7999577026756981,0.9233388889944429
390,2,8,15,4.195909270873605,0.12198063356257594,0.9182958340544894
391,5,14,17,3.908606471482884,-1.0920246959056765,0.8027381019527041
392,3,13,17,4.138177444061116,-0.603480352515222,0.9575534837147484
393,2,8,16,4.263933429485635,0.17157046695775527,0.9366673818775625
394,2,12,17,4.227684001111674,-0.307005227731762,0.9970590569034107
395,4,13,16,3.986104369396958,-0.7798539224893561,0.9477073729342067
396,2,9,17,4.236480392655977,-0.007563516512550439,0.974024864435752
397,2,8,15,4.187499999999999,0.1883714737462362,0.8960382325345574
398,2,8,16,4.256515331479665,0.22197941723896475,0.9182958340544894
399,2,11,17,4.243300368538958,-0.26062905715162865,1.0
400,4,11,15,3.8979605066625918,-0.4691200873884559,0.9505668528932195
401,4,10,15,3.92717643020198,-0.29983954771926036,0.6673182376160575
402,9,13,18,3.8051932401814055,-0.7586490979214243,0.5385541514219429
403,7,13,18,3.936909386282357,-0.7054750422763175,0.5916727785823274
404,3,8,16,4.112449593598354,0.46948117005331846,0.9279262619599757
405,5,9,12,3.589809845684361,0.035641401887361535,1.3864054987202377
406,6,10,15,3.534107896603622,0.23422716664473908,1.3189592692264342
407,2,9,16,4.176825287801819,0.1491097479129212,0.9440870182837795
408,5,12,18,4.1603096215350135,-0.2961936395930709,0.9182958340544894
409,7,12,17,3.9702028313466555,-0.43409808901884106,0.5499109046334101
410,5,12,18,4.1056409932374915,-0.34421978468492964,0.5893886812927801
411,8,14,18,3.8607204536951047,-0.6741730049617949,0.36012151778107926
412,9,15,19,3.7051801022104254,-0.8575191991375131,1.1765356583932907
413,5,9,15,3.906747237919139,0.1314792297620401,0.750844663945753
414,1,5,10,3.550340709546388,-5.551115123125783e-17,0.0
415,2,9,16,4.249729716863358,0.0711928098384687,0.9568886656798214
416,1,5,9,3.4219280948873623,-9.992007221626409e-16,0.0
417,2,8,13,3.9912157102019843,0.03823644713348873,0.0
418,7,12,18,3.9042375976165737,-0.29651987083218173,1.1906166719262312
419,8,12,18,3.9029775776123627,-0.29244942276360364,0.43246201495023795
420,4,12,18,4.136509425603709,-0.49232214313219824,0.9301497323974336
421,10,15,18,3.5772449124264605,-1.5111173699134426,0.448429096700642
422,2,9,17,4.274874638322403,0.04282158689789195,0.0
423,4,12,17,4.159953239989496,-0.43434573221846173,0.9807983646944296
424,6,13,18,4.054036779588434,-0.5395405780539047,0.9296459040774004
425,6,13,18,4.072895218465441,-0.4699922278921965,0.5046342074392738
426,9,14,18,3.7209189855941487,-0.7569802344943524,1.1966577928603452
427,9,14,18,3.696557908808585,-0.8709923386284483,0.685892593775827
428,8,14,18,3.745411437383364,-1.2322144795475183,0.499915958164528
429,8,13,18,3.876591526877346,-0.46258136282982676,1.0286637126091518
430,6,14,18,3.8701364203475532,-1.0164426156551931,0.47317097737242864
431,2,10,18,4.289028803804377,-0.008621043924189054,0.0
432,4,11,17,4.145500872993422,-0.18546124567233113,0.6473466643078056
433,8,13,17,3.750229292195259,-0.5269187830559918,1.11307361104472
434,7,14,17,3.560975394345826,-1.23817510573964,0.4577733290341998
435,8,14,18,3.9063323020000174,-0.8145522533332913,0.7029786560827123
436,4,14,19,4.036843492428677,-0.7831622747093003,0.9136617865655932
437,5,12,18,4.073235196011255,-0.47447358191571737,0.8554508105601307
438,7,13,19,3.947623402401675,-0.6474997217131574,0.9092115787771468
439,7,14,19,3.866820673273571,-1.0386582122271866,0.7628544172834547
440,2,8,16,4.173033892020166,0.363515998335164,0.0
441,3,10,15,4.1529391467370065,-0.07392716607640308,0.8680403986166402
442,2,8,16,4.210764573772789,0.21996575535308854,0.0
443,2,10,17,3.9375675750818924,0.10048555260158021,0.999673426004892
444,5,14,18,4.079434357515089,-0.633504163412374,0.7711273724428293
445,2,8,14,4.044996879227068,0.4190201068126859,0.7889406572966208
446,2,8,15,4.161237163021861,0.23027137358569855,0.5851569902762294
447,6,12,18,3.9931241744070305,-0.4476412013461192,0.38277387278771124
448,9,14,18,3.743181777724726,-0.895220868635226,1.191896199733306
449,1,7,17,4.237291339955158,0.436895509287441,0.0
450,8,14,18,3.826124547330265,-0.8818118605451598,0.42410290561042163
451,9,14,18,3.6748857581959027,-0.8233657931155574,1.2264337028764036
452,7,12,17,3.903150725186374,-0.5890469066228169,0.4605229209452514
453,3,11,17,4.235817395783172,-0.21244982587649536,0.6274303352684107
454,4,11,16,4.040525394143151,-0.4741945250418538,0.8112781244591328
455,6,11,17,3.8548273140238045,-0.3327617147496278,0.6309995715874626
456,2,9,16,4.241730855892591,0.12230580548767495,0.5225593745369408
457,5,10,17,4.098340164706463,-0.05252982776839085,0.8138245215940695
458,7,13,18,3.9442279826350095,-0.7048840821312633,0.6807937753703207
459,3,8,14,4.048419112317487,0.3484201737678049,0.8701883352082787
460,8,11,18,3.8060547324201313,-0.10219828157553673,0.38774318105598654
461,6,11,15,3.670427700494327,-0.4947726825327973,0.9763556355266666
462,4,11,16,4.075282412007312,-0.2828819640120946,0.6232036320338675
463,5,12,17,3.973557448035753,-0.6062835958714271,0.6526131699095398
464,6,13,18,3.9794207393987606,-0.5681624064478279,0.446481346896803
465,2,8,15,4.043568731230681,-0.0008123269995427562,0.0
466,6,11,17,4.006750503102047,-0.005000398016540286,1.3238383889995504
467,4,10,17,4.018004824793525,-0.11456362193401906,0.9753817903274211
468,8,15,19,3.7639030906841424,-1.254612603698078,0.5776539033535631
469,8,15,19,3.802123891468547,-0.7820923815752095,0.4181567276231783
470,6,14,18,3.9641977866277616,-0.8227959168357509,0.4956703944583371
471,6,12,17,4.025138713536207,-0.5503705046484106,0.619212765278774
472,7,12,17,3.8888018031086036,-0.2615651883065221,0.7510461452747215
473,2,9,14,3.9957287506433907,0.2014423149999375,0.8554508105601307
474,2,9,17,4.2639334294856335,0.11004133060011795,0.0
475,7,13,18,3.968939258350466,-0.7592996104153129,0.7809756883263415
476,3,8,13,3.98398315481033,0.2959887728012696,0.9134601452569628
477,2,10,17,4.235439915507425,0.09332760015054695,0.999673426004892
478,4,9,16,3.995843902628531,0.20351413277989527,0.8586370819183629
479,4,8,11,3.607435516759527,-0.33021536257822137,0.9134601452569628
480,2,11,16,4.199406905814575,-0.19986263767553583,0.0
481,5,12,16,3.8336876698210527,-0.764335992671912,0.7892712724536984
482,4,11,16,4.119685836149581,-0.38847997249300026,0.961236604722876
483,1,6,11,3.6235166412180164,-0.11615893412216147,0.6193821946787638
484,4,11,17,4.1942817136757515,-0.18848765142667642,0.819965310218763
485,9,14,18,3.7542463916995072,-1.003358507271941,0.4433202368719806
486,8,13,18,3.9076792027410394,-0.401883531420103,1.1600728690167998
487,8,13,17,3.7735219808803473,-0.8109485422675786,1.2309281830602872
488,5,10,17,4.082569822986194,0.11216241676862285,0.8191590796855307
489,1,5,10,3.535174565635903,0.09391047359457272,0.0
490,4,9,17,4.055828769116554,0.2944036029344461,0.8853723770068483
491,3,7,13,3.7899869970792253,0.15196928677770494,0.9890934397021433
492,7,13,18,3.892904764450802,-0.7963095129930485,0.5665095065529053
493,4,12,18,4.085596371173155,-0.6350982809939643,0.9522656254366643
494,4,9,12,3.50068180684376,-0.7655596650744334,0.9275265884316759
495,7,13,18,3.869399270213792,-0.879413336990162,0.5083652932820523
496,3,10,18,4.249796342895779,0.0531199602671204,0.8749315876677922
497,6,13,17,3.9709419769867744,-0.5235603373569417,0.4921908446346054
498,2,7,11,3.7389049807985653,-0.19081064358284633,0.9011701959974223
499,4,9,17,4.165153135809982,0.15398432943751025,0.9840304711717017
500,8,33,43,5.419003385420036,-0.6453600801349719,0.5916727785823274
501,10,30,41,5.318448953538646,-0.5191425741826878,0.49177002137861525
502,4,22,40,5.534672806094086,0.12999582406903182,0.8158009273789574
503,5,26,39,5.413918449703348,-0.14017789063167835,0.7367680100024784
504,6,29,38,5.358263035748488,-0.4937837415092982,0.6589445953074149
505,4,21,36,5.427798970294786,0.015543167592485863,0.8296071030882032
506,8,28,37,5.311414560181777,-0.47778757414897016,0.5989622786653416
507,4,21,38,5.507569551828851,0.12713065944940266,0.8342867421739536
508,7,30,38,5.269475725920037,-0.5968862014431223,0.6141381950718513
509,6,24,40,5.4959562007329,-0.016443071147978244,0.6775807218599569
510,6,30,40,5.42214257534116,-0.4659938334430914,0.6559420757694149
511,8,32,43,5.407867855304716,-0.6401420308253971,0.5600443203590992
512,6,28,39,5.481365362189256,-0.2653082566138912,0.7183098216110975
513,6,28,37,5.314756159354944,-0.449838056987415,0.6840384356390417
514,5,24,32,5.024914392462219,-0.4913464358784277,0.7765557854444601
515,8,28,41,5.367173865486202,-0.3883757210200064,0.5989622786653416
516,6,27,42,5.513100375263288,-0.1551912017741622,0.6807937753703207
517,4,21,41,5.579858708455359,0.2648377633833977,0.8342867421739536
518,4,20,39,5.52503518806981,0.22692360145145823,0.8437582063121659
519,4,22,41,5.497985678060175,0.16370416628170084,0.8067955503968327
520,10,28,39,5.327915938214408,-0.5015020698138203,0.504948062194051
521,8,26,36,5.275664155267396,-0.40556646624975956,0.5989622786653416
522,7,34,41,5.147582450205669,-0.7856111233656167,0.6014353864290771
523,4,22,39,5.468749386628459,0.09587067633955484,0.8158009273789574
524,4,20,42,5.5719280948873635,0.33949207437639284,0.8485481782946158
525,6,27,39,5.28722978928436,-0.17100984305249567,0.6906241389199442
526,7,26,36,5.3773180246651044,-0.22781774675008953,0.6220403090607189
527,7,32,40,5.3151230729861965,-0.5724416982246427,0.6413510165846328
528,4,21,38,5.511365041826379,0.10417355727829146,0.8296071030882032
529,6,27,37,5.367371225428974,-0.3307644675487472,0.6873150928309273
530,9,31,38,5.217501687160196,-0.7473167513160628,0.5357150195407703
531,4,21,39,5.502378285848244,0.15832086635989778,0.8296071030882032
532,5,24,40,5.568581914173646,-0.04937314901165242,0.772398436030307
533,3,17,31,5.017538025042053,-0.04134933455155179,0.9081783472997053
534,9,33,42,5.231731807767206,-0.8277103965014835,0.5537378648339527
535,4,22,37,5.442275084497219,-0.033421242739407164,0.8112781244591328
536,11,31,36,4.8523106870736274,-1.1278192848567814,1.272975686281376
537,7,24,36,5.285182161776734,-0.2856974775439208,0.652968138860309
538,7,24,37,5.219250158094344,0.08566424999065281,0.6220403090607189
539,9,29,37,5.078662594225813,-0.8111450708932995,0.5299888383579557
540,4,20,40,5.518970621594823,0.2822141114223877,0.8533728188427888
541,7,31,40,5.302278511060242,-0.5993373341357754,0.6274303352684107
542,8,29,39,5.382461796844618,-0.38858734710050097,0.5822463050121238
543,5,23,36,5.330938080176846,-0.23289271118741298,0.7892712724536984
544,7,29,41,5.426428207845969,-0.45411060228800226,0.635704699977872
545,4,21,39,5.531665937371022,0.17338800045374023,0.8342867421739536
546,5,21,38,5.464856830566691,0.27517845855384654,0.7292739418449411
547,4,19,36,5.383669657578018,0.14719949854393402,0.8631205685666311
548,4,22,41,5.582365172490815,0.10999944961511805,0.8067955503968327
549,6,28,38,5.369188292977558,-0.2768370477452373,0.7147274731317893
550,6,26,36,5.337583366231788,-0.3107878821432747,0.6650368524023752
551,9,32,42,5.37118138498111,-0.6985723478405597,0.5207375686265201
552,4,21,37,5.421155642020056,0.04070929629943472,0.8249658680139927
553,4,21,41,5.579858708455359,0.2648377633833977,0.8342867421739536
554,8,28,34,5.103890637435541,-0.5880334827012526,1.3839834494473426
555,6,25,36,5.352348000039369,-0.32337225656750757,0.6743988870714471
556,4,19,42,5.565487839396201,0.4003568048937576,0.8631205685666311
557,8,31,41,5.35955418871242,-0.6690149978530894,0.5822463050121238
558,7,30,36,5.009996011697781,-0.7877468162370871,0.6301628871027962
559,5,24,32,5.132300542780735,-0.366156940046623,0.7330022650766125
560,4,23,41,5.514362335762597,0.11684279223044816,0.80235344282919
561,6,29,39,5.386779691526307,-0.45977083808553976,0.6650368524023752
562,4,21,40,5.555762322913191,0.21972879131627504,0.8342867421739536
563,6,24,41,5.564781394407935,-0.021135147597405368,0.6807937753703207
564,4,22,41,5.5657996384230275,0.19008836992638245,0.8203636429576731
565,8,30,40,5.284126759227169,-0.46726006815084636,0.5731393980555147
566,7,30,41,5.408332940207359,-0.4212836803482984,0.6500224216483541
567,5,26,42,5.5919376747262435,-0.14582825879562145,0.7444131797881749
568,4,20,40,5.552673955837596,0.24665068994583147,0.8390040613676978
569,5,23,40,5.522714456129743,0.1045780062656678,0.7892712724536984
570,5,24,40,5.458557100147794,-0.07319206310992621,0.7682814090975241
571,12,29,37,5.076700817658401,-0.656309193688744,1.3554883241545639
572,8,32,41,5.204973746814025,-0.7560138279106481,0.5687008669370753
573,6,28,37,5.358423968416909,-0.4334184820096723,0.6559420757694149
574,5,23,39,5.444235677759417,0.10178096994269997,0.7765557854444601
575,7,30,38,5.262133935543196,-0.6749709916482269,0.6014353864290771
576,5,25,39,5.5194040569235385,-0.13485464900294436,0.756170148929897
577,5,24,39,5.525281537824835,-0.030670528534567934,0.7849920887641583
578,4,21,39,5.521040641969149,0.12962302953969612,0.8249658680139927
579,4,22,41,5.566338179682171,0.179483856211888,0.8158009273789574
580,6,25,39,5.485029444898262,-0.09761883586138355,0.6274303352684107
581,4,20,39,5.528283711935157,0.19932092311244778,0.8390040613676978
582,5,26,40,5.520910540611697,-0.13960020156822933,0.7444131797881749
583,6,28,40,5.465615532682723,-0.41226855573427523,0.6559420757694149
584,7,26,38,5.325579437840247,-0.22924018573334598,0.635704699977872
585,4,20,41,5.574417904119192,0.3156863199980131,0.8437582063121659
586,5,24,42,5.554768245335756,0.04050201627097125,0.7482932859824888
587,7,31,38,5.1992164518203445,-0.7007621406814676,0.6089884591711847
588,8,29,38,5.262796495637524,-0.5926582828988745,0.5869185834047995
589,4,22,43,5.522028512828072,0.2273141788956656,0.80235344282919
590,4,21,35,5.360927224622835,-0.05101072473534517,0.8249658680139927
591,6,26,36,5.340357042380836,-0.2862252200123771,0.7147274731317893
592,5,23,36,5.395578939635085,-0.11023731681523848,0.7935912300117064
593,4,20,41,5.577064199740035,0.2874281322172342,0.8390040613676978
594,6,24,38,5.499353174502826,-0.025965197394113515,0.6329208984823799
595,5,23,39,5.453340351269104,0.06441104345444224,0.7330022650766125
596,7,29,39,5.312738702115293,-0.531947955410041,0.6442142137378306
597,10,27,34,5.051858815405374,-0.5815249505241783,1.3864411036819984
598,5,24,37,5.350561963997161,-0.10161531734683454,0.7367680100024784
599,7,32,38,5.243692080125156,-0.6237240228506099,0.6500224216483541
600,19,27,39,4.97152708195776,-0.3137579233825648,1.4990930835878125
601,13,29,37,5.077196747119004,-0.7188074880429284,0.3221291870505841
602,14,28,38,5.169473471355361,-0.5574163509949106,1.2630210814343323
603,17,29,42,5.146454581158277,-0.5424615156154342,1.2233055284614407
604,11,25,41,5.225207631786053,-0.3235238987207723,0.4605229209452514
605,16,26,37,4.989230818455699,-0.42571873940527183,1.0588036743481144
606,11,31,42,5.308529140089234,-0.7376123275520863,0.4823725830777857
607,5,24,38,5.525720814493473,-0.058263462282206385,0.7601675029619656
608,6,26,41,5.502153720356114,-0.18260925617139223,0.6873150928309273
609,7,25,40,5.344168481208084,-0.13936750781323107,0.6471045650133528
610,19,27,36,4.6935540146989,-0.49584598656277024,1.6186386310958774
611,5,22,28,4.8702171675761265,-0.5267590979075017,0.7979519684655731
612,18,27,38,4.835470150832566,-0.5620373261046707,1.2334391981060306
613,11,24,38,5.239787200138499,-0.18135454725251926,0.4748384883008606
614,19,29,41,5.0303972572015425,-0.5141059719866568,1.6311561688763294
615,17,28,41,5.03731130845133,-0.3042584711227122,1.0912736543641302
616,8,25,39,5.380566421810958,-0.07483462955128317,1.0718981230151394
617,14,29,39,5.0819154706981395,-0.8062993343638061,1.3057034958964857
618,7,26,41,5.508951541064428,-0.1528561658086376,0.6471045650133528
619,9,27,36,5.183202561619573,-0.5463381730207354,1.1151150933388358
620,12,27,40,5.326426823121147,-0.3148643126562965,0.40632624912150006
621,4,18,37,5.36790675066084,0.390062722295673,0.8829589691462253
622,5,24,37,5.258194701537924,0.05427964210572872,0.7330022650766125
623,22,30,40,4.816712952053205,-0.8541300479752094,1.0131525973541986
624,6,22,37,5.399731751449289,0.09825853330210124,1.381252052390542
625,22,31,42,4.914111239758134,-0.7275450184626234,1.1856788469829542
626,9,25,40,5.29010006314375,-0.35575227429351636,0.5435644431995964
627,16,29,40,5.13132141590731,-0.6289643562761742,1.141503523517178
628,5,23,35,5.2778582196319315,-0.079223316064016,0.7367680100024784
629,11,28,38,5.177824947989714,-0.6727492770509723,0.5574891243091091
630,17,30,41,5.021051084865011,-0.9026790539227844,1.2110327900309064
631,21,31,42,5.0178922383530615,-0.8454719105583761,1.1324597062169857
632,11,29,42,5.3858540801478405,-0.5353866125883713,0.33050772714718557
633,25,31,40,4.626625012347665,-0.9195826401188327,1.4731507510823127
634,17,28,41,5.078191246468623,-0.5604070684714711,1.208973164622732
635,11,22,33,4.961651874563665,0.31678889368159313,1.813930174789757
636,11,26,36,5.187818645247468,-0.4275893023289656,1.3037451728230363
637,6,22,37,5.467619879674258,0.16468580385220472,0.6681273338436139
638,11,25,38,5.314889439980529,-0.14813131480491748,1.234702188362866
639,13,27,39,5.229105654917222,-0.4930935673280924,1.7836518743691434
640,14,30,40,5.246344248048011,-0.6269076751896662,1.0566182915321618
641,12,24,35,5.004216879303989,-0.18150977262894308,0.9420034940140453
642,23,32,42,4.881561997671976,-0.7171720687244156,0.9976479889459301
643,9,23,32,5.118439063304238,-0.24191186398495185,1.0170071415678386
644,4,20,40,5.494687522884384,0.31982806762985794,0.8390040613676978
645,10,27,37,5.1050916745699215,-0.6153555386923075,0.39812487902328353
646,9,26,37,5.289887262968961,-0.326160638428045,0.9959759196053646
647,15,27,34,4.874599926369957,-0.5400771067643586,1.7081955298591716
648,11,27,41,5.322920503280424,-0.23698345263442672,0.48437665628228227
649,15,29,42,5.311750970756851,-0.4021852333210552,1.2242000713730699
650,5,23,39,5.517808423307222,0.056982652050857674,0.7935912300117064
651,16,26,36,4.969042990346164,-0.5384972747137332,0.3541303599399052
652,18,32,40,4.8525287428021455,-1.2551213226602267,1.6780318360712811
653,4,21,34,5.259103436010439,-0.06448452227787077,0.8249658680139927
654,13,27,37,5.043408565411949,-0.782596304327005,0.42739814839187346
655,9,27,39,5.217364199143662,-0.4235346867565334,0.5415785533173061
656,4,18,32,5.276507682884964,0.1133646091703964,0.8930108100446013
657,6,21,36,5.2673702389775015,0.2862076194746369,0.7041920940481365
658,18,28,36,4.935666026703483,-0.7480994341666796,1.2423227594438209
659,12,31,41,5.203671560845844,-0.7104515494050052,1.156014326461304
660,17,28,40,5.026977836578012,-0.6815574254578609,1.2334983802828206
661,11,26,37,5.247908629560369,-0.48579409901957676,0.41164557093214915
662,5,24,39,5.490015409922183,-0.02650841182746211,0.7601675029619656
663,5,22,38,5.280272863587714,0.24912116579363378,0.7292739418449411
664,11,27,41,5.261853647485096,-0.5143698738448295,0.4823725830777857
665,11,22,32,4.960813529168345,0.01456598480183563,1.3577574867601832
666,7,26,39,5.413937679761819,-0.12127113343737742,0.5731393980555147
667,14,26,38,5.207045418311082,-0.3128794881759246,1.1982220111449937
668,8,26,37,5.286980087663161,-0.3488080907345598,1.1773745817025774
669,18,30,40,4.89579620031109,-1.0063261054933699,1.2647376280426705
670,18,27,37,4.784294840734627,-0.35449462462573894,1.6003433981623731
671,15,29,41,5.259966114604481,-0.45721386628238475,1.1616830735811277
672,4,21,39,5.516210539510349,0.16398972339520212,0.8203636429576731
673,16,29,40,5.131663397026467,-0.5939752424527108,1.2073646490996761
674,10,26,38,5.234557691577202,-0.16766306546567225,0.5083652932820523
675,11,26,34,4.842551117209905,-0.758483814422532,1.0955074207461524
676,21,30,38,4.790579994554447,-0.894821632260554,1.5503005255226392
677,9,26,38,5.284981382274579,-0.35688334819067363,1.2022000286695624
678,13,28,40,5.3376229987367365,-0.3542370270967011,1.2515159004855487
679,5,18,30,5.1837558898849645,0.06324994480293135,1.1587124625110259
680,8,28,42,5.452491636759687,-0.2493744422929602,0.5731393980555147
681,11,24,37,5.2444010089109945,-0.0486967823341984,0.9188601835431537
682,19,29,40,5.0660744968632,-0.4387289429914739,0.9052480542013633
683,11,20,28,4.761116290189866,-0.20757591148778243,1.5346427809137333
684,4,20,27,4.978046937803891,-0.2987793405536573,0.8390040613676978
685,14,27,39,5.146193896957022,-0.4383217365761685,0.40320713284374027
686,4,21,41,5.5499973334672905,0.2016839342307496,0.8296071030882032
687,10,24,39,5.349032778776645,0.06056709353434173,1.229671267154054
688,20,31,41,5.01474722372168,-0.8187610854220914,1.1774713836375152
689,11,27,40,5.337913407025766,-0.18411717568167535,0.385551590339795
690,15,28,39,5.0128738203542715,-0.5507307829728055,1.1815545863800838
691,13,27,38,5.035366975975613,-0.7613072383559457,0.4193579185788012
692,16,26,38,5.088958687036019,-0.3157560436089807,1.09200616749565
693,11,26,35,4.905489162923981,-0.3763109620796675,0.9187967843950133
694,16,26,37,4.907795822120339,-0.40310632288648157,0.96338497655027
695,15,23,37,5.011349470362641,0.20184407466211757,1.3959784760426077
696,9,26,39,5.343718425367716,-0.2777584565502619,0.4605229209452514
697,16,27,40,5.101220033154384,-0.25830755536322497,1.1848945607898795
698,13,28,39,5.217813762865294,-0.47535001308686187,1.3335894418407073
699,6,26,32,4.954738279191062,-0.7603331521349296,0.6775807218599569
700,34,41,47,4.419602509739182,-2.152515302924152,1.2891855629825861
701,25,35,46,4.972751428117616,-1.027663271973305,1.6444255117723354
702,19,36,47,5.173950497372898,-0.9874092528604265,1.141727390867031
703,25,36,46,4.998835295920008,-1.0419258878842257,1.6118362206012362
704,18,34,46,5.100911630068006,-1.1089956551294873,1.2297285866365015
705,30,38,47,4.679880701887354,-1.238184184188908,0.8901601826426324
706,28,40,47,4.783133931256358,-1.2314885251124268,1.3489232677746337
707,19,34,46,5.21741908195255,-0.607657965762031,1.1022823497627927
708,26,34,46,4.930111322518877,-0.7692771012483965,0.7970773055716012
709,31,39,47,4.6620618171816,-1.38460319457916,0.6495081410285526
710,27,40,48,4.850562635598157,-1.4697107055313834,1.0141207716165515
711,19,33,44,5.023623479583202,-1.0368334475928733,1.1204683780448441
712,31,39,47,4.593042062958539,-1.7538061289080136,1.4566219607514337
713,25,38,47,4.924061722551114,-1.04801398751189,0.6583602165547474
714,30,38,46,4.637238053197648,-1.471399246366058,0.8838508786359766
715,6,27,33,4.957011353098941,-0.7568163050340131,1.143061742644552
716,31,37,47,4.571555241424857,-0.7074173385225946,1.4225133961468441
717,25,34,45,4.885047458157102,-1.0484804241624228,1.336306788443463
718,19,33,45,5.115087502406795,-0.7824523426127212,1.5811910974894738
719,26,38,47,4.950336316800603,-1.0101918658451225,0.655805102158653
720,32,40,47,4.510671674723135,-0.9073586208942385,1.3110817493565134
721,31,38,47,4.618321868308341,-1.1258924013007154,1.3485802874750021
722,27,37,46,4.76315276533027,-1.5588611194254236,1.3667724594221606
723,22,39,47,4.9736807755135475,-1.4356354163657508,1.5151493213234222
724,29,38,46,4.6941715525905545,-1.8730855106629685,1.6610048108587956
725,28,36,46,4.81633081779666,-1.2562748105502175,1.1985534553479469
726,28,38,47,4.79697444139171,-1.0106214785993375,0.6912562719861018
727,32,38,47,4.487876466390572,-0.9809651649241155,1.3692647289820938
728,33,38,46,4.213689412968406,-1.4778169055428574,1.489169807919461
729,27,37,47,4.872407479195152,-1.133656774016222,0.8757256954311692
730,24,35,46,5.01828719430782,-0.9151489144100724,1.507872797270982
731,25,35,46,4.97633270713194,-0.9701560620992674,1.2747304103602604
732,12,35,46,5.217315072745788,-1.0054490128178453,0.44074883140557364
733,14,32,45,5.372392018176094,-0.5067691606174569,1.7203322368140677
734,27,33,46,4.810867536773926,-0.9116442644291162,1.5598180706562035
735,29,38,47,4.782615593002069,-0.7226180564944027,0.4531652061450114
