algorithm,var_a,var_b,correlation
Greedy,mean_weight,mean_queue_size,-0.01830913136950473
Greedy,mean_weight,final_queue_size,0.0012249020396794402
Greedy,mean_weight,mean_bound,-0.0009097284802333337
Greedy,mean_weight,bound_variance,-0.0006616693284083162
Greedy,mean_weight,min_bound,-0.0008691338704556887
Greedy,mean_weight,max_bound,-0.0009284087981588535
Greedy,mean_weight,mean_bound_gap,-0.022856305030309852
Greedy,mean_weight,bound_gap_variance,-0.02043513626298074
Greedy,mean_weight,pruned_by_bound,-0.05905059174167068
Greedy,mean_weight,pruned_by_cap,0.0012690680439920701
Greedy,mean_weight,left_branches,-0.0137862152121795
Greedy,mean_weight,right_branches,0.006076544608789357
Greedy,mean_weight,explored_children,0.002308566919693737
Greedy,mean_weight,skipped_children,0.010037745899975126
Greedy,mean_weight,skipped_infeasible,0.01617436565989448
Greedy,mean_weight,skipped_by_bound,0.002335655060786637
Greedy,mean_weight,improvement_count,-0.0038189109620494154
Greedy,mean_weight,sum_improvement_amount,-0.009696122019119928
Greedy,mean_weight,mean_improvement_amount,0.0334952776814632
Greedy,mean_weight,last_improvement_node,0.004024303147032438
Greedy,mean_weight,pruned_generated_ratio,-0.05240325991706877
Greedy,mean_weight,avg_branching_factor,-0.005818413657936501
Greedy,mean_weight,capacity_density,0.07763896058005129
Greedy,mean_weight,cells_allocated,0.01561372968112208
Greedy,mean_weight,total_evaluations,-0.005186668978619739
Greedy,mean_weight,include_count,-0.007603510681956228
Greedy,mean_weight,exclude_count,-0.0010728544015763913
Greedy,mean_weight,tie_count,-0.06079981327871835
Greedy,mean_weight,include_ratio,-0.02052267567456058
Greedy,mean_weight,nonzero_value_states,0.01389398984317715
Greedy,mean_weight,zero_value_states,0.12843890898898364
Greedy,mean_weight,fill_rate,-0.16295460614454255
Greedy,mean_weight,mean_cell_value,-0.002622242809098423
Greedy,mean_weight,cell_value_variance,0.0006840022469814865
Greedy,mean_weight,dp_sum_improvement_amount,0.0019925771124730094
Greedy,mean_weight,dp_mean_improvement_amount,0.035537355566281424
Greedy,mean_weight,updates_per_cell,-0.03972865313891734
Greedy,mean_weight,selected_count,-0.004416858931217207
Greedy,mean_weight,solution_density,-0.051158314366254544
Greedy,mean_weight,residual_capacity,0.06069639662685728
Greedy,mean_weight,capacity_utilization,-0.07393297745036827
Greedy,mean_weight,last_selected_position,-0.0014094291230110345
Greedy,mean_weight,first_skipped_position,-0.004140458814139403
Greedy,mean_weight,log_time_millis,-0.005686587427563007
Greedy,mean_weight,AlmostEqualRatios,-0.012843655247160853
Greedy,mean_weight,InverseCorrelated,0.01816046233022384
Greedy,mean_weight,StronglyCorrelated,0.0029476296281427347
Greedy,mean_weight,WeaklyCorrelated,0.020398920620882048
Greedy,mean_weight,log_n,-0.007761736604608579
